date	hostid	mod	type	desc	unit	tag	daily_avg	daily_max	daily_min	hour_count	first_hour	last_hour	first_hour_readable	last_hour_readable
2026-07-04	host013	proc_total	pref	总进程数	个	proc_count	280.42	498.0	9.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host014	cpu_idle	pref	CPU空闲率	%	cpu_percent	54.92	94.37	21.24	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host014	cpu_sys	pref	系统态CPU使用率	%	cpu_percent	29.45	49.98	3.92	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host014	cpu_usage	pref	CPU综合使用率	%	cpu_percent	43.39	70.94	5.33	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host014	cpu_user	pref	用户态CPU使用率	%	cpu_percent	31.03	49.22	5.91	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host014	cpu_wait	pref	IO等待CPU使用率	%	cpu_percent	25.32	49.32	0.45	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host014	load1	pref	1分钟平均负载		load_average	17.7	29.52	3.02	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host014	load15	pref	15分钟平均负载		load_average	16.47	31.95	4.06	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host014	load5	pref	5分钟平均负载		load_average	13.81	30.47	0.25	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host014	mem_buff	pref	缓冲区内存	MB	mem_metric	66292.96	126494.0	4563.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host014	mem_cache	pref	缓存内存	MB	mem_metric	63744.96	123152.0	2242.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host014	mem_free	pref	空闲内存	MB	mem_metric	56983.62	124128.0	11577.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host014	mem_swap	pref	交换区使用	MB	mem_metric	68178.88	122498.0	3675.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host014	mem_used	pref	已使用内存	MB	mem_metric	62863.21	129672.0	10163.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host014	net_in	pref	网络入站带宽	MB/s	net_speed_mb	581.69	995.13	105.2	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host014	net_out	pref	网络出站带宽	MB/s	net_speed_mb	604.35	974.43	38.18	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host014	net_pktin	pref	每秒入站数据包数	pkt/s	net_packets	48153.58	97525.0	284.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host014	net_pktout	pref	每秒出站数据包数	pkt/s	net_packets	50056.0	92175.0	2117.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host014	proc_block	pref	阻塞进程数	个	proc_count	254.67	492.0	8.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host014	proc_run	pref	运行中进程数	个	proc_count	281.29	500.0	1.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host014	proc_total	pref	总进程数	个	proc_count	281.62	487.0	6.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host015	cpu_idle	pref	CPU空闲率	%	cpu_percent	49.55	90.9	21.06	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host015	cpu_sys	pref	系统态CPU使用率	%	cpu_percent	23.93	47.79	0.55	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host015	cpu_usage	pref	CPU综合使用率	%	cpu_percent	39.19	75.0	12.11	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host015	cpu_user	pref	用户态CPU使用率	%	cpu_percent	27.02	49.55	5.41	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host015	cpu_wait	pref	IO等待CPU使用率	%	cpu_percent	23.86	49.61	3.61	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host015	load1	pref	1分钟平均负载		load_average	13.79	29.71	0.05	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host015	load15	pref	15分钟平均负载		load_average	12.37	31.68	2.56	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host015	load5	pref	5分钟平均负载		load_average	13.98	24.39	0.54	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host015	mem_buff	pref	缓冲区内存	MB	mem_metric	72305.29	130643.0	2547.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host015	mem_cache	pref	缓存内存	MB	mem_metric	67181.21	130703.0	1514.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host015	mem_free	pref	空闲内存	MB	mem_metric	57866.71	119742.0	2026.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host015	mem_swap	pref	交换区使用	MB	mem_metric	56631.08	121430.0	1921.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host015	mem_used	pref	已使用内存	MB	mem_metric	54008.67	126941.0	4798.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host015	net_in	pref	网络入站带宽	MB/s	net_speed_mb	588.99	954.56	46.59	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host015	net_out	pref	网络出站带宽	MB/s	net_speed_mb	467.13	916.96	68.21	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host015	net_pktin	pref	每秒入站数据包数	pkt/s	net_packets	42387.33	85085.0	4399.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host015	net_pktout	pref	每秒出站数据包数	pkt/s	net_packets	45756.96	78675.0	8307.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host015	proc_block	pref	阻塞进程数	个	proc_count	269.62	495.0	16.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host015	proc_run	pref	运行中进程数	个	proc_count	254.75	485.0	17.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host015	proc_total	pref	总进程数	个	proc_count	249.33	494.0	25.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host016	cpu_idle	pref	CPU空闲率	%	cpu_percent	54.22	91.35	20.59	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host016	cpu_sys	pref	系统态CPU使用率	%	cpu_percent	29.37	49.44	7.6	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host016	cpu_usage	pref	CPU综合使用率	%	cpu_percent	37.69	79.46	6.03	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host016	cpu_user	pref	用户态CPU使用率	%	cpu_percent	23.57	49.61	0.04	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host016	cpu_wait	pref	IO等待CPU使用率	%	cpu_percent	22.31	43.59	0.69	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host016	load1	pref	1分钟平均负载		load_average	16.35	31.96	1.4	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host016	load15	pref	15分钟平均负载		load_average	16.42	31.68	1.39	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host016	load5	pref	5分钟平均负载		load_average	18.14	31.36	2.65	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host016	mem_buff	pref	缓冲区内存	MB	mem_metric	68839.71	129273.0	4777.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host016	mem_cache	pref	缓存内存	MB	mem_metric	64311.83	124833.0	13774.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host016	mem_free	pref	空闲内存	MB	mem_metric	64542.88	126696.0	3676.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host016	mem_swap	pref	交换区使用	MB	mem_metric	69940.33	115580.0	16136.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host016	mem_used	pref	已使用内存	MB	mem_metric	61335.25	128218.0	9228.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host016	net_in	pref	网络入站带宽	MB/s	net_speed_mb	554.34	925.11	86.47	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host016	net_out	pref	网络出站带宽	MB/s	net_speed_mb	548.34	973.76	7.94	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host016	net_pktin	pref	每秒入站数据包数	pkt/s	net_packets	43628.25	97610.0	849.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host016	net_pktout	pref	每秒出站数据包数	pkt/s	net_packets	53420.92	95528.0	20.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host016	proc_block	pref	阻塞进程数	个	proc_count	193.75	372.0	1.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host016	proc_run	pref	运行中进程数	个	proc_count	240.58	470.0	17.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host016	proc_total	pref	总进程数	个	proc_count	266.62	490.0	28.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host017	cpu_idle	pref	CPU空闲率	%	cpu_percent	59.64	94.76	21.86	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host017	cpu_sys	pref	系统态CPU使用率	%	cpu_percent	20.15	47.34	2.71	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host017	cpu_usage	pref	CPU综合使用率	%	cpu_percent	47.92	76.26	9.96	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host017	cpu_user	pref	用户态CPU使用率	%	cpu_percent	23.56	49.03	0.52	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host017	cpu_wait	pref	IO等待CPU使用率	%	cpu_percent	25.93	47.47	0.06	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host017	load1	pref	1分钟平均负载		load_average	16.89	31.87	1.33	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host017	load15	pref	15分钟平均负载		load_average	17.42	29.64	3.66	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host017	load5	pref	5分钟平均负载		load_average	16.45	31.8	1.21	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host017	mem_buff	pref	缓冲区内存	MB	mem_metric	66734.83	121809.0	3276.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host017	mem_cache	pref	缓存内存	MB	mem_metric	61740.46	125970.0	1425.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host017	mem_free	pref	空闲内存	MB	mem_metric	64010.79	130375.0	2856.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host017	mem_swap	pref	交换区使用	MB	mem_metric	70419.71	124969.0	2885.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host017	mem_used	pref	已使用内存	MB	mem_metric	67761.88	126058.0	5275.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host017	net_in	pref	网络入站带宽	MB/s	net_speed_mb	440.3	920.45	55.34	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host017	net_out	pref	网络出站带宽	MB/s	net_speed_mb	540.67	996.59	22.83	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host017	net_pktin	pref	每秒入站数据包数	pkt/s	net_packets	45037.12	93461.0	3246.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host017	net_pktout	pref	每秒出站数据包数	pkt/s	net_packets	59650.25	99608.0	5006.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host017	proc_block	pref	阻塞进程数	个	proc_count	307.33	490.0	17.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host017	proc_run	pref	运行中进程数	个	proc_count	279.04	489.0	44.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host017	proc_total	pref	总进程数	个	proc_count	289.92	492.0	2.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host018	cpu_idle	pref	CPU空闲率	%	cpu_percent	58.02	92.33	20.19	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host018	cpu_sys	pref	系统态CPU使用率	%	cpu_percent	25.42	49.08	4.33	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host018	cpu_usage	pref	CPU综合使用率	%	cpu_percent	43.53	78.05	5.37	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host018	cpu_user	pref	用户态CPU使用率	%	cpu_percent	22.48	49.3	0.65	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host018	cpu_wait	pref	IO等待CPU使用率	%	cpu_percent	22.57	49.91	0.27	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host018	load1	pref	1分钟平均负载		load_average	17.43	31.87	0.48	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host018	load15	pref	15分钟平均负载		load_average	17.9	31.32	1.18	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host018	load5	pref	5分钟平均负载		load_average	16.04	31.68	1.97	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host018	mem_buff	pref	缓冲区内存	MB	mem_metric	62350.21	128378.0	5209.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host018	mem_cache	pref	缓存内存	MB	mem_metric	65806.71	128397.0	13065.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host018	mem_free	pref	空闲内存	MB	mem_metric	65993.0	122619.0	6537.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host018	mem_swap	pref	交换区使用	MB	mem_metric	66190.83	130684.0	7939.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host018	mem_used	pref	已使用内存	MB	mem_metric	64160.08	125563.0	3149.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host018	net_in	pref	网络入站带宽	MB/s	net_speed_mb	519.23	976.52	24.72	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host018	net_out	pref	网络出站带宽	MB/s	net_speed_mb	469.58	865.1	34.7	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host018	net_pktin	pref	每秒入站数据包数	pkt/s	net_packets	55934.83	97936.0	4858.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host018	net_pktout	pref	每秒出站数据包数	pkt/s	net_packets	48037.29	94366.0	5061.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host018	proc_block	pref	阻塞进程数	个	proc_count	253.46	471.0	23.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host018	proc_run	pref	运行中进程数	个	proc_count	263.04	462.0	14.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host018	proc_total	pref	总进程数	个	proc_count	252.79	481.0	15.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host019	cpu_idle	pref	CPU空闲率	%	cpu_percent	67.22	94.44	29.38	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host019	cpu_sys	pref	系统态CPU使用率	%	cpu_percent	23.38	47.47	1.86	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host019	cpu_usage	pref	CPU综合使用率	%	cpu_percent	40.84	79.82	5.98	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host019	cpu_user	pref	用户态CPU使用率	%	cpu_percent	29.21	49.06	6.66	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host019	cpu_wait	pref	IO等待CPU使用率	%	cpu_percent	27.04	49.37	1.29	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host019	load1	pref	1分钟平均负载		load_average	16.13	31.93	2.32	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host019	load15	pref	15分钟平均负载		load_average	17.55	31.61	1.46	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host019	load5	pref	5分钟平均负载		load_average	16.47	31.99	2.3	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host019	mem_buff	pref	缓冲区内存	MB	mem_metric	72051.54	129555.0	5192.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host019	mem_cache	pref	缓存内存	MB	mem_metric	69735.21	128785.0	15708.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host019	mem_free	pref	空闲内存	MB	mem_metric	56011.75	125272.0	6345.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host019	mem_swap	pref	交换区使用	MB	mem_metric	65410.08	130665.0	3713.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host019	mem_used	pref	已使用内存	MB	mem_metric	75946.83	121406.0	19355.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host019	net_in	pref	网络入站带宽	MB/s	net_speed_mb	478.54	994.14	67.04	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host019	net_out	pref	网络出站带宽	MB/s	net_speed_mb	463.52	971.0	33.02	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host019	net_pktin	pref	每秒入站数据包数	pkt/s	net_packets	65534.42	99283.0	4038.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host019	net_pktout	pref	每秒出站数据包数	pkt/s	net_packets	48547.25	98604.0	1020.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host019	proc_block	pref	阻塞进程数	个	proc_count	283.04	500.0	35.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host019	proc_run	pref	运行中进程数	个	proc_count	272.42	492.0	10.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host019	proc_total	pref	总进程数	个	proc_count	266.67	495.0	11.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host020	cpu_idle	pref	CPU空闲率	%	cpu_percent	56.06	88.66	21.21	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host020	cpu_sys	pref	系统态CPU使用率	%	cpu_percent	24.34	49.08	0.11	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host020	cpu_usage	pref	CPU综合使用率	%	cpu_percent	44.89	75.75	12.65	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host020	cpu_user	pref	用户态CPU使用率	%	cpu_percent	29.99	48.9	1.94	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host020	cpu_wait	pref	IO等待CPU使用率	%	cpu_percent	27.11	49.46	0.23	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host020	load1	pref	1分钟平均负载		load_average	16.68	29.71	0.49	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host020	load15	pref	15分钟平均负载		load_average	15.72	27.24	0.95	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host020	load5	pref	5分钟平均负载		load_average	15.28	29.37	0.39	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host020	mem_buff	pref	缓冲区内存	MB	mem_metric	75498.92	124066.0	10057.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host020	mem_cache	pref	缓存内存	MB	mem_metric	70525.92	129001.0	3637.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host020	mem_free	pref	空闲内存	MB	mem_metric	58418.12	130694.0	9152.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host020	mem_swap	pref	交换区使用	MB	mem_metric	76692.46	129056.0	9450.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host020	mem_used	pref	已使用内存	MB	mem_metric	55979.96	130746.0	6739.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host020	net_in	pref	网络入站带宽	MB/s	net_speed_mb	385.29	952.98	2.69	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host020	net_out	pref	网络出站带宽	MB/s	net_speed_mb	536.45	937.43	17.57	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host020	net_pktin	pref	每秒入站数据包数	pkt/s	net_packets	49489.0	97007.0	644.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host020	net_pktout	pref	每秒出站数据包数	pkt/s	net_packets	48956.21	96420.0	8577.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host020	proc_block	pref	阻塞进程数	个	proc_count	223.08	488.0	26.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host020	proc_run	pref	运行中进程数	个	proc_count	212.33	493.0	4.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-04	host020	proc_total	pref	总进程数	个	proc_count	274.58	485.0	5.0	24	2026-07-04 00:00	2026-07-04 23:00	2026-07-04 00:00	2026-07-04 23:00
2026-07-05	host001	cpu_idle	pref	CPU空闲率	%	cpu_percent	60.22	90.97	22.33	24	2026-07-05 00:00	2026-07-05 23:00	2026-07-05 00:00	2026-07-05 23:00
2026-07-05	host001	cpu_sys	pref	系统态CPU使用率	%	cpu_percent	29.74	48.43	4.54	24	2026-07-05 00:00	2026-07-05 23:00	2026-07-05 00:00	2026-07-05 23:00
2026-07-05	host001	cpu_usage	pref	CPU综合使用率	%	cpu_percent	49.35	79.32	5.88	24	2026-07-05 00:00	2026-07-05 23:00	2026-07-05 00:00	2026-07-05 23:00
2026-07-05	host001	cpu_user	pref	用户态CPU使用率	%	cpu_percent	19.29	48.35	0.15	24	2026-07-05 00:00	2026-07-05 23:00	2026-07-05 00:00	2026-07-05 23:00
2026-07-05	host001	cpu_wait	pref	IO等待CPU使用率	%	cpu_percent	25.01	49.88	6.06	24	2026-07-05 00:00	2026-07-05 23:00	2026-07-05 00:00	2026-07-05 23:00
2026-07-05	host001	load1	pref	1分钟平均负载		load_average	16.67	31.57	0.98	24	2026-07-05 00:00	2026-07-05 23:00	2026-07-05 00:00	2026-07-05 23:00
2026-07-05	host001	load15	pref	15分钟平均负载		load_average	18.21	31.73	0.48	24	2026-07-05 00:00	2026-07-05 23:00	2026-07-05 00:00	2026-07-05 23:00
